1620421562007834600,0.031834716796875,-0.09037000675499439,-0.0154021517932415,0.0021172844149172304
1620421562017885700,0.0418857421875,-0.08365268119871616,-0.01476034675836563,0.03967179291397333
1620421562027936800,0.051936767578125,-0.0908440540075302,0.006400514692068099,0.04602905298620462
1620421562037988600,0.061988525390625,-0.04449906693994999,0.022780571606755257,0.00820259567797184
1620421562048039700,0.072039794921875,0.02908054853379726,0.03698503804802895,-0.017662936332076787
1620421562058090800,0.0820908203125,0.049831660139560696,0.08939619328677653,-0.015906009662151336
1620421562068142600,0.092142578125,0.052720951840281485,0.09956628964543342,0.000495090040564537
1620421562078193700,0.102193603515625,0.09340893605947494,0.056232174831628796,-0.011404314328730106
1620421562088244700,0.11224462890625,0.11877017180919647,0.025734160715341566,-0.030016806470602748
1620421562098296600,0.122296630859375,0.08400105624496937,0.021663550275564193,-0.022198533935099837
1620421562108347600,0.13234765625,0.06116203244924545,0.016608020451664925,0.0022932255037128924
1620421562118398700,0.142398681640625,0.024777298381924627,-0.014988310295343399,0.038864568184316155
1620421562128450600,0.152450439453125,0.021455460482835767,-0.027644378250837324,0.011342062747478484
1620421562138501600,0.162501708984375,0.04881576109528541,0.0015139116942882538,-0.03498655770719051
1620421562148552700,0.172552734375,0.03139642426073551,0.00793371560871601,0.011369389145821333
1620421562158604500,0.1826044921875,-0.04188450052738189,-0.055554129439592356,0.05384367225989699
1620421562168655600,0.192655517578125,-0.09649638068079948,-0.08388532091081143,0.06950126011893153
1620421562178706700,0.202706787109375,-0.1080021095573902,-0.07012392206192017,0.029226240614801644
1620421562188758500,0.212758544921875,-0.0613689531981945,-0.04565525123775005,-0.01935600398555398
1620421562198809600,0.2228095703125,-0.008372691547870636,-0.032472529059648515,-0.06705035983547568
1620421562208860700,0.232860595703125,0.03966682447791099,-0.01214227321445942,-0.09583484803214669
1620421562218912500,0.24291259765625,0.07554828519821166,0.007165069323778152,-0.08404168051630258
1620421562228963600,0.252963623046875,0.07354454416036606,-0.006661211454868316,-0.050590369552373886
1620421562239014700,0.2630146484375,0.052341012611985205,-0.022226444855332372,-0.030360066950321195
1620421562249066500,0.27306640625,0.009023264411091804,-0.007621580919623374,-0.007240472647547722
1620421562259117600,0.28311767578125,-0.009705985978245735,-0.011925415593385696,-0.004908814829587936
1620421562269168600,0.293168701171875,-0.007861819416284561,-0.009904723420739173,-0.026092764894664285
1620421562279220500,0.303220458984375,-0.04932780227065086,-0.0017523966252803802,-0.035639614788442846
1620421562289271600,0.313271484375,-0.06743512136936188,0.02123918738365173,-0.0057968497104942795
1620421562299322600,0.323322509765625,-0.05894494092166423,-0.003898176482319832,0.013257394849509
1620421562309374500,0.33337451171875,0.003167524120211601,-0.0036076691031455992,0.009636135612428189
1620421562319425500,0.343425537109375,0.04338555274009704,0.01600947003662586,-0.0027390695750713345
1620421562329477600,0.3534775390625,0.05430208355188369,0.0021370120286941527,-0.010822715048491954
1620421562339528400,0.363528564453125,0.0845569365620613,-0.012699322575330733,-0.015620324588567018
1620421562349579500,0.37357958984375,0.07664718635082245,0.013965981510281562,-0.008434943129122257
1620421562359630600,0.383630615234375,0.0610246698051691,0.026691023048758505,0.004576368004828691
1620421562369682400,0.393682373046875,0.07474749020934104,0.015447744500637054,0.011373773059993982
1620421562379733500,0.4037333984375,0.08452829498946667,0.005212181690335273,-0.003156418204307556
1620421562389784600,0.41378466796875,0.047237551993131635,0.0038145898520946502,-0.005451835665106773
1620421562399836400,0.42383642578125,0.043126609542965884,-0.0016647183418273925,-0.008668021232634783
1620421562409887500,0.433887451171875,0.020071897169947624,0.00301028773188591,0.007646276969462633
1620421562419939800,0.44393994140625,-0.033981764578819275,-0.009542904371023177,0.008152619056403637
1620421562429990700,0.45399072265625,-0.04342354666292667,-0.001281271982192993,-0.0057893970564007755
1620421562440041500,0.46404150390625,-0.021262568259239195,0.022965280523896216,-0.01160363629311323
1620421562450093800,0.47409375,-0.025136779344081876,0.031165538114309308,0.009223317027837038
